Source.IP,Destination.IP,Source.Port,Destination.Port,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Flow.Bytes.s,ProtocolName
137.116.77.120,10.200.7.196,443,58021,559970,6,9,10968.444738111,SSL
104.16.76.166,10.200.7.218,443,39750,13,2,0,923076.923076923,CLOUDFLARE
10.200.7.5,192.168.32.61,3128,63074,552563,32,10,18093.8644100311,HTTP_PROXY
10.200.7.195,40.117.145.132,45797,443,502988,6,4,5163.14504520983,SSL
10.200.7.196,23.0.88.218,48793,80,39720866,4,4,46.6505438224836,MSN
10.200.7.194,204.13.192.211,42882,443,10571742,11,14,1716.17884734607,SSL
192.168.10.31,10.200.7.7,57050,3128,104984419,6,14,1.60023745999871,HTTP_PROXY
10.200.7.196,65.55.44.108,53463,443,60500758,9,6,102.511112340113,MICROSOFT
10.200.7.6,192.168.32.125,3128,52011,110,2,0,109090.909090909,HTTP
10.200.7.196,50.116.194.21,49318,80,5178188,4,4,230.003236653439,HTTP
192.168.142.68,10.200.7.4,54686,3128,61266696,9,47,394.09665570998,GOOGLE
69.172.216.55,10.200.7.194,443,40971,113407,6,5,9144.05636336381,SSL
192.168.90.77,10.200.7.7,57342,3128,100221269,9,11,28.7164593775,HTTP_PROXY
10.200.7.7,192.168.90.77,3128,57342,38,2,0,315789.473684211,HTTP
10.230.1.90,10.200.7.7,50988,3128,65125,9,0,4145.87332053743,HTTP_PROXY
8.43.72.22,10.200.7.196,443,41320,194093,6,7,16991.8544203037,SSL
192.168.81.2,10.200.7.8,49953,3128,105165531,1110,0,232.243395414416,HTTP_PROXY
69.172.216.111,10.200.7.194,443,57322,979019,5,6,3951.9151313713,SSL
10.200.7.218,190.90.221.27,41645,80,59623387,9,6,55.3138653461602,MICROSOFT
72.246.211.48,10.200.7.218,80,48646,59427907,2,3,11.678015178963,HTTP
10.200.7.194,23.9.53.64,35608,443,300747,11,17,106162.322483682,SSL
10.200.7.217,107.20.210.61,35050,443,9483032,19,14,745.331240050651,SSL
10.200.7.199,162.125.32.5,41711,443,60611633,9,9,107.289635308126,DROPBOX
192.168.72.65,10.200.7.9,53121,3128,60679755,12,11,109.278621840184,DROPBOX
13.107.3.128,10.200.7.199,443,48801,3398032,7,6,547.375657439365,SKYPE
10.200.7.199,23.101.156.198,48676,443,4413977,4,1,49.1620142107673,SKYPE
10.200.7.9,192.168.90.26,3128,51397,15,2,0,800000.0,HTTP
10.200.7.217,179.1.4.209,41288,443,23314987,1138,5193,395029.600488304,YOUTUBE
10.200.7.217,23.9.51.15,41081,443,79505413,18,11,62.3102228272181,MICROSOFT
10.200.7.194,72.21.91.66,35872,443,6333834,12,12,3015.07743966766,TWITTER
192.168.81.51,10.200.7.8,50541,3128,61552307,15,0,33.5649482642462,MICROSOFT
10.200.7.218,65.55.44.109,38836,443,61216743,12,8,72.643524991194,MICROSOFT
10.200.7.218,72.21.81.200,46063,443,9166084,16,13,1151.52774074512,SSL
10.200.7.194,72.246.210.157,38614,443,285787,8,5,8555.32267038039,SSL
10.200.7.217,216.58.202.225,36326,443,10699423,13,10,185.243634166067,GOOGLE
192.168.130.22,10.200.7.7,53339,3128,24395014,8524,6172,609553.001281327,YOUTUBE
10.200.7.217,216.58.222.238,55994,443,7404621,194,689,155993.804409436,GOOGLE
216.58.222.106,10.200.7.194,443,40924,3672899,15,15,1852.75990436982,GOOGLE
192.168.60.81,10.200.7.4,52950,3128,51435,3,4,8865.55847185768,HTTP_PROXY
10.200.7.7,192.168.130.22,3128,53339,649065,2,52,6198.1465646738,HTTP
10.200.7.196,68.67.178.111,48566,80,10432804,5,5,158.442543346928,HTTP
172.217.29.65,10.200.7.199,443,46436,45750478,5,6,7.12560861112752,GOOGLE
192.168.180.67,10.200.7.6,44924,3128,106073306,213,1189,16326.4638890392,HTTP_PROXY
10.200.7.199,216.58.222.106,37648,443,41599700,26,25,213.126536970219,GOOGLE
10.200.7.218,172.217.29.35,52413,443,1905472,29,23,2855.98528868438,GOOGLE
192.168.90.85,10.200.7.4,60271,3128,112847436,8,45,22.6234648344159,GOOGLE
10.200.7.218,190.60.67.16,60975,80,285684,9,6,18054.913820865,HTTP
10.200.7.218,152.163.64.2,44921,80,33590,7,4,42810.3602262578,HTTP
10.200.7.7,192.168.220.187,3128,50539,110887449,48,21,44.9284391058541,HTTP_PROXY
64.233.186.189,10.200.7.217,443,43901,110888518,42,41,28.8758480837484,GOOGLE
192.168.90.81,10.200.7.8,58754,3128,358658,9,16,12234.4963725889,HTTP_PROXY
10.200.7.8,192.168.90.81,3128,58754,91,2,0,131868.131868132,HTTP
10.200.7.195,74.113.237.38,55514,80,377927,3,4,2130.04098675141,HTTP
10.200.7.195,216.58.222.66,50267,443,11443992,9,7,419.608821816723,GOOGLE
10.200.7.217,178.250.2.78,34177,443,11313447,17,9,430.28442171515,SSL
10.200.7.196,192.16.58.8,56289,80,93489584,10,8,38.7957657400636,HTTP
10.200.7.195,130.14.29.110,39568,443,1088874,9,6,4123.5257706585,SSL
10.200.7.194,40.77.226.221,41619,443,1257191,6,6,5486.83533369233,MICROSOFT
10.200.7.194,74.119.118.92,57506,80,16577540,4,6,76.4287101705078,HTTP
173.194.211.189,10.200.7.218,443,54693,55,3,0,2000000.0,GOOGLE
10.200.7.194,104.91.140.19,55720,80,48084193,43,56,3182.10601974749,HTTP
10.200.7.196,104.91.163.103,40642,443,20025667,9,9,240.9407886389,SSL
192.168.90.74,10.200.7.8,49649,3128,47461,11,14,51031.3731274099,GOOGLE
10.200.7.8,192.168.90.74,3128,49649,74,2,0,162162.162162162,HTTP
10.200.7.194,52.70.140.205,47634,443,17880430,8,5,119.404287257074,SSL
192.168.90.111,10.200.7.9,53587,3128,106012183,11,50,0.622569955002247,HTTP_PROXY
192.168.32.56,10.200.7.4,61590,3128,104997669,3,19,1.80003996088713,HTTP_PROXY
192.168.42.98,10.200.7.9,65266,3128,7893,3,14,597238.059039655,MICROSOFT
10.200.7.9,192.168.42.98,3128,65268,16,3,0,201750000.0,HTTP
10.200.7.217,131.253.61.68,46757,443,755089,15,14,36505.6304621045,SSL
192.168.151.12,10.200.7.6,49326,3128,59978866,3,11,1.51720107545881,HTTP_CONNECT
192.168.90.26,10.200.7.7,51400,3128,64761,6,11,14051.6668982875,HTTP_PROXY
10.200.7.7,192.168.90.26,3128,51400,200,3,0,1630000.0,HTTP
179.1.4.251,10.200.7.196,443,47312,9358588,9,11,152.266559869929,SSL
10.200.7.195,192.16.58.8,55894,80,24282110,9,7,140.597336887116,HTTP
10.200.7.199,23.9.51.111,47481,80,1267774,6,5,3072.31415062937,HTTP
192.168.52.105,10.200.7.8,52754,3128,658034,7,0,902.688918809666,OFFICE_365
10.200.7.195,104.16.27.235,39118,80,46180203,4,4,32.8279197906514,CLOUDFLARE
10.200.7.218,173.241.242.220,56557,80,71277888,16,14,145.108115436866,HTTP
10.200.7.195,137.116.77.120,42957,443,1669646,13,7,8048.41265753339,SSL
10.200.7.5,192.168.90.82,3128,53465,34,2,0,352941.176470588,HTTP
162.208.22.39,10.200.7.196,443,47715,5495343,8,8,774.837894559084,SSL
10.200.7.196,65.55.44.109,60226,443,60543941,10,6,111.10938417438,MICROSOFT
10.200.7.194,104.91.149.153,51761,443,465702,8,6,23734.0616961061,MICROSOFT
10.200.7.194,23.101.156.198,34240,443,58355256,11,11,321.51345544607,SKYPE
10.200.7.5,192.168.32.15,3128,52630,19,3,0,6631578.94736842,HTTP_PROXY
10.200.7.218,151.101.128.166,40302,443,825437,17,14,16391.3175687545,SSL
192.168.81.18,10.200.7.5,55222,3128,66273023,11,12,109.86370728856,HTTP_CONNECT
192.168.130.61,10.200.7.5,50935,3128,42000,3,14,41595.2380952381,HTTP_PROXY
10.200.7.5,192.168.130.61,3128,50935,1,2,0,12000000.0,HTTP
192.168.52.105,10.200.7.9,52750,3128,30084236,5,5,65.316599696931,FACEBOOK
192.168.131.24,10.200.7.5,65393,3128,38559051,21,102,263.517896226232,GMAIL
10.200.7.195,31.13.73.2,36395,443,48999858,7,5,85.3267778857645,SSL
10.200.7.217,13.82.54.245,48884,443,63174716,24,12,158.560269586333,SSL
10.200.7.217,216.58.211.99,60443,443,3638338,22,27,2033.89569633168,GOOGLE
10.200.7.196,137.116.77.120,58176,443,2749258,14,7,1314.17276952545,SSL
172.217.29.65,10.200.7.217,443,54074,33591991,24,27,121.278908415997,GOOGLE
10.200.7.217,172.217.29.35,40855,443,29655435,34,28,584.176222672168,GOOGLE
10.200.7.217,216.58.222.106,58889,443,20466972,34,25,473.885438451765,GOOGLE
192.168.142.45,10.200.7.7,57177,3128,60005203,7,8,15.2653429070142,HTTP_PROXY
10.200.7.4,192.168.60.81,3128,52710,119999125,33,24,39.9002909396214,HTTP_PROXY
10.200.7.7,192.168.180.52,3128,50080,119959171,2718,1201,24255.069251854,HTTP_PROXY
10.200.7.4,192.168.112.202,3128,52328,119941133,3967,3985,10193.7756415891,HTTP_PROXY
192.168.112.202,10.200.7.4,52329,3128,119997764,1208,1239,1957.16980193064,HTTP_PROXY
10.200.7.196,23.10.96.34,40041,80,119777757,82,122,635.226455275832,HTTP
10.200.7.6,192.168.81.34,3128,50756,119776858,125,115,729.923972458853,HTTP
69.31.54.133,10.200.7.217,80,42240,119872593,946,1037,8746.94518370851,HTTP
10.200.7.7,192.168.10.5,3128,50001,119874312,1930,850,18419.0087364172,HTTP_PROXY
10.200.7.6,172.16.255.183,57429,53,119951089,3596,1184,2215.72811231418,DNS
10.200.7.5,192.168.202.9,3128,49648,119759718,731,543,12348.0668182602,HTTP_PROXY
192.173.28.37,10.200.7.196,80,39040,119477918,465,459,6049.10942622887,HTTP
10.200.7.6,192.168.72.65,3128,49920,119478442,506,702,6224.44507604142,HTTP_PROXY
10.200.7.8,192.168.131.10,3128,51665,119871584,1854,907,12574.5564520112,HTTP_PROXY
10.200.7.9,192.168.32.161,3128,49602,119937232,2300,453,17490.6070868802,HTTP_PROXY
10.200.7.4,10.230.1.110,3128,63050,119351373,444,373,4965.8079760842,HTTP_PROXY
10.200.7.4,192.168.29.6,3128,64302,119870111,485,480,6518.31381052112,HTTP_PROXY
192.168.32.11,10.200.7.6,50015,3128,110211304,15,79,295.033257205631,HTTP_PROXY
216.58.222.101,10.200.7.196,443,59477,119834816,117,88,389.22745122753,GOOGLE
10.200.7.6,192.168.32.127,3128,50747,119683548,513,87,958.594576424155,HTTP_PROXY
10.200.7.4,192.168.42.68,3128,1756,119976544,5040,672,58957.965983751,HTTP_PROXY
10.200.7.8,192.168.10.30,3128,59237,119864657,1720,856,17614.2997681126,HTTP_PROXY
10.200.7.8,192.168.90.39,3128,49302,119951875,1205,444,11503.1215643774,HTTP_PROXY
10.200.7.6,192.168.32.11,3128,49908,119991956,2418,440,23255.2338758441,HTTP_PROXY
10.200.7.5,192.168.72.51,3128,1696,119784119,1680,877,38061.7484025574,HTTP_PROXY
10.230.1.3,10.200.7.8,49330,3128,119912713,668,0,33.4243125664249,HTTP_PROXY
10.200.7.7,172.16.255.183,59979,53,119959473,1068,1060,1541.11213876373,DNS
10.200.7.9,10.230.1.5,3128,50676,118264780,254,251,3338.77930521665,HTTP_PROXY
192.173.28.37,10.200.7.217,80,44190,119945539,931,993,8807.98076200233,HTTP
192.168.60.44,10.200.7.7,49272,3128,119945282,859,0,42.9695934184389,HTTP_PROXY
10.200.7.6,192.168.112.4,3128,1778,119771115,462,449,4625.97346613998,HTTP_PROXY
10.200.7.9,192.168.130.27,3128,49746,119655844,2035,414,17251.1256533362,HTTP_PROXY
10.200.7.4,192.168.90.16,3128,50139,119964478,2568,418,29263.4291294128,HTTP_PROXY
10.200.7.194,173.194.27.153,58549,443,90687983,702,654,21039.6343250902,GOOGLE
10.200.7.199,192.16.58.8,49304,80,59716971,6,4,22.5898932482694,HTTP
192.168.32.93,10.200.7.9,49315,3128,104941460,2,14,1.97252830292241,HTTP_PROXY
10.200.7.8,192.168.130.11,3128,1270,119993970,1709,780,18771.2599224778,HTTP_PROXY
10.200.7.9,192.168.42.88,3128,49367,119465705,4312,552,49883.4372592536,HTTP_PROXY
10.200.7.5,192.168.42.77,3128,58575,119955467,4897,675,54795.5767618328,HTTP_PROXY
10.200.7.4,192.168.72.124,3128,51048,119794678,5978,4326,138340.870201262,HTTP_PROXY
216.58.222.101,10.200.7.217,443,52203,107296877,127,120,608.657044137454,GOOGLE
192.168.81.57,10.200.7.5,53436,3128,119414223,149,191,317.391002912609,HTTP_PROXY
10.200.7.6,192.168.32.26,3128,50854,114177204,85,14,88.9056628151448,HTTP_PROXY
10.200.7.9,192.168.81.25,3128,50403,119221860,140,110,137.290258682426,HTTP_PROXY
179.1.4.210,10.200.7.194,443,45015,107325284,110,77,1190.49300628918,SSL
10.200.7.218,190.90.221.26,49642,80,119747840,4537,15954,283699.973210373,HTTP
10.200.7.218,179.1.4.204,52100,80,119642914,3718,11238,190990.951624598,HTTP
192.168.32.150,10.200.7.7,58838,3128,95089259,27,80,100.000779267825,HTTP_PROXY
192.168.40.12,10.200.7.6,54314,3128,91198565,6,24,159.717425378349,HTTP_PROXY
192.168.180.5,10.200.7.8,56266,3128,536477,4,12,17279.3987440282,HTTP_PROXY
10.200.7.218,172.217.29.74,43945,443,534651,5,8,12565.2060877096,GOOGLE
10.200.7.4,10.230.1.73,3128,50615,114921808,642,582,12202.9232258511,HTTP_PROXY
10.200.7.8,172.16.255.183,51242,53,117563724,1072,1060,1568.88531363637,GOOGLE
10.200.7.199,216.58.202.237,57403,443,90981414,121,150,2073.46744468051,GOOGLE
208.93.230.202,10.200.7.196,8080,53970,119753987,107,105,6.22108723611849,HTTP_PROXY
192.168.32.108,10.200.7.5,50240,3128,115815757,81,473,4370.23435420795,HTTP_PROXY
10.200.7.5,172.16.255.183,54944,53,119273088,1797,598,1240.66545506057,GOOGLE
10.200.7.5,192.168.42.133,3128,57325,119934726,1727,231,19135.6755173643,HTTP_PROXY
192.168.10.8,10.200.7.4,50428,3128,81057888,14,94,107.256680558961,HTTP_PROXY
69.31.54.133,10.200.7.199,80,45452,119985364,285,477,4593.82696042827,HTTP
10.200.7.9,10.230.1.150,3128,49443,119989113,379,343,4761.648667242,HTTP_PROXY
10.200.7.194,104.16.53.4,32968,80,46092580,5,3,83.6143257765133,CLOUDFLARE
10.200.7.9,192.168.72.94,3128,56012,119943954,499,380,3180.71888809002,HTTP_PROXY
10.200.7.218,216.58.202.234,35750,443,91860073,14,26,192.717025165003,GOOGLE
10.200.7.6,192.168.10.125,3128,57346,35853367,18,2,129.611257988685,HTTP
192.168.10.16,10.200.7.4,51256,3128,93143751,79,533,2988.99278814743,HTTP_PROXY
10.200.7.218,198.51.152.184,56402,80,5182249,6,7,235.804956496687,HTTP
10.230.1.73,10.200.7.5,55666,3128,115344852,77,100,322.251052868835,HTTP_PROXY
10.200.7.194,104.16.64.54,37507,80,46104921,5,5,56.5666298397952,CLOUDFLARE
192.168.142.36,10.200.7.8,53518,3128,119546232,10,17,23.8903389276209,HTTP_PROXY
10.200.7.8,192.168.142.36,3128,53518,334,2,0,35928.1437125748,HTTP
10.200.7.199,38.90.226.13,47128,80,59864079,7,5,27.2116438975032,HTTP
10.200.7.9,172.16.255.183,48859,53,118810335,2061,681,1446.55765847306,GOOGLE
192.168.72.47,10.200.7.5,53611,3128,111182347,10,13,13.4014080490674,HTTP_PROXY
192.168.32.125,10.200.7.4,49247,3128,115581767,83,525,5187.27144913782,HTTP_PROXY
64.233.186.189,10.200.7.195,443,50322,96709789,4,4,6.04902570927954,GOOGLE
131.253.61.68,10.200.7.217,443,46815,949153,18,11,32004.3238550581,SSL
10.200.7.7,192.168.32.54,3128,50434,53,2,0,226415.094339623,HTTP
10.200.7.196,208.93.230.202,57859,8080,119903612,116,115,55.7280959976418,HTTP
10.200.7.195,190.90.221.34,57712,80,118575253,36,35,57.7692210363658,HTTP
10.200.7.195,216.58.222.195,52241,443,44438476,12,14,21.6029010535825,GOOGLE
10.200.7.195,40.76.12.162,45698,443,3433847,10,5,1012.85817335484,SSL
216.58.222.69,10.200.7.196,443,55534,97075549,12,12,23.8577069494606,GOOGLE
10.200.7.6,192.168.42.32,3128,63912,97142710,55,10,73.6133467966871,HTTP_PROXY
10.200.7.199,172.217.29.37,53786,443,68193566,210,239,3691.49195101485,GOOGLE
10.230.1.61,10.200.7.9,49559,3128,117192515,107,89,1101.53792671827,HTTP_PROXY
10.200.7.218,192.16.58.8,59031,80,60297605,13,10,75.4258813430484,HTTP
192.168.81.147,10.200.7.7,52591,3128,118922092,15,0,7.87069907919211,SKYPE
192.168.60.56,10.200.7.9,57027,3128,92546781,27,33,78.9114426356979,HTTP_PROXY
10.200.7.217,190.90.221.34,49480,80,112925544,44,44,75.5010752925839,HTTP
10.200.7.195,107.178.247.183,48778,80,119987532,47,45,268.977946808673,GOOGLE
192.168.220.154,10.200.7.4,50151,3128,115172193,76,443,4439.60461879891,HTTP_PROXY
23.10.96.34,10.200.7.196,80,43698,119942625,221,153,1249.47240399316,HTTP
192.168.32.5,10.200.7.9,51186,3128,93785672,4930,11671,306105.297192944,HTTP_PROXY
10.200.7.9,192.168.32.5,3128,51186,13,2,0,923076.923076923,HTTP_PROXY
10.200.7.4,172.16.255.183,52931,53,119831907,2299,765,1566.17719519393,YOUTUBE
64.233.186.189,10.200.7.199,443,51378,92657505,23,19,26.8084058598383,GOOGLE
10.200.7.218,204.79.197.213,52752,443,27199168,33,36,1126.24768522331,SSL
10.200.7.8,192.168.150.11,3128,58711,108543648,201,77,176.878153201558,HTTP_PROXY
65.52.108.76,10.200.7.194,443,48185,79994235,3,4,56.2415529069063,SSL
10.200.7.4,192.168.220.180,3128,55102,79743544,18,4,105.46308300519,HTTP_PROXY
10.200.7.199,169.46.131.128,55960,443,8776243,8,6,248.625750221365,SSL
10.200.7.218,192.16.31.49,42150,80,59295482,9,6,23.4419209207204,HTTP
10.200.7.218,204.79.197.200,48720,443,600130,21,11,11309.2163364604,SSL
192.168.150.9,10.200.7.9,59397,3128,77358004,20,118,204.87860570963,HTTP_PROXY
192.168.112.202,10.200.7.6,53637,3128,75366014,7,8,12.0876765487425,HTTP_PROXY
10.200.7.194,93.184.215.201,43363,443,108022922,9,7,101.92281227127,SKYPE
10.200.7.194,31.13.73.49,53165,443,366468,6,4,18626.4557887728,FACEBOOK
179.1.4.206,10.200.7.199,443,38803,117252653,628,808,14396.1348149624,SSL
10.200.7.217,64.4.54.18,56583,443,9084620,34,49,8367.76882247139,MICROSOFT
10.200.7.199,190.90.221.16,43643,443,119995588,6139,3888,76673.6523679521,SSL
10.200.7.195,93.184.216.172,49774,443,60105705,18,24,75.2507603063636,SSL
64.233.186.189,10.200.7.194,443,52677,108589983,21,19,18.0035022199055,GOOGLE
172.217.29.37,10.200.7.194,443,60638,95950658,51,49,140.770269652554,GOOGLE
10.200.7.4,192.168.142.68,3128,53990,95978137,245,39,487.423505626078,HTTP_PROXY
13.107.42.11,10.200.7.194,443,33459,40015593,4,2,9.29637604021012,SSL
10.200.7.4,192.168.10.16,3128,49420,40016455,13,1,37.3346414618686,HTTP_PROXY
10.230.1.61,10.200.7.7,50071,3128,118953044,137,0,331.298793833305,HTTP_PROXY
192.168.32.140,10.200.7.6,51395,3128,32021152,4327,6654,524498.337848682,YOUTUBE
10.200.7.194,216.58.222.83,56564,443,2292732,12,9,935.565081309111,SSL
10.200.7.218,93.184.216.172,50437,443,90063252,18,10,94.5224585050515,SSL
192.168.131.10,10.200.7.8,51804,3128,90114742,12,21,138.057322518884,HTTP_PROXY
173.194.211.189,10.200.7.217,443,36328,118251677,26,30,117.072335473094,GOOGLE
64.233.186.189,10.200.7.196,443,47440,118635738,19,17,66.5819603195793,GOOGLE
10.200.7.6,192.168.220.161,3128,52986,118684516,80,12,308.035127345508,HTTP_PROXY
38.90.226.11,10.200.7.217,80,50767,1428826,8,10,637.586382106709,HTTP
192.168.52.19,10.200.7.7,50514,3128,71196,7,0,3623.79908983651,HTTP_PROXY
192.168.32.33,10.200.7.5,53990,3128,105347577,12,59,16.6021853544861,HTTP_PROXY
10.200.7.195,158.85.224.173,44583,443,105295834,12,6,4.72953184453622,SSL
192.168.32.47,10.200.7.9,56722,3128,116818244,83,515,5284.26878253708,HTTP_PROXY
10.230.1.90,10.200.7.8,50966,3128,91282711,1449,0,223.722540405269,HTTP_PROXY
192.168.131.38,10.200.7.6,49493,3128,95502423,16,87,51.9986807036299,HTTP_PROXY
10.200.7.196,158.85.224.172,32935,443,95305986,17,13,17.1342857729839,SSL
88.99.56.130,10.200.7.217,443,49057,429137,9,10,7985.79474619993,SSL
179.1.4.244,10.200.7.218,443,57721,746,2,5,147453.08310992,SSL
10.200.7.217,136.243.24.163,42947,80,1641208,8,5,979.766123489527,HTTP
190.90.221.35,10.200.7.199,80,55750,94232442,6,11,22.5824562627805,HTTP
192.168.180.18,10.200.7.9,51770,3128,16793,3,14,66992.1991305901,HTTP_PROXY
10.200.7.9,192.168.180.18,3128,51770,1,2,0,327000000.0,HTTP
10.200.7.6,192.168.90.29,3128,49188,100775777,47,5,89.2178682978549,HTTP
192.168.42.11,10.200.7.9,51448,3128,100037024,20,88,192.218832899307,GMAIL
192.168.81.25,10.200.7.4,51498,3128,10299760,7,7,122.624216486598,GOOGLE
192.168.10.66,10.200.7.9,51035,3128,119998005,37,265,177.93629152418,HTTP_PROXY
216.58.222.200,10.200.7.195,80,45597,60182107,8,5,305.821795172442,GOOGLE
192.168.112.4,10.200.7.6,1742,3128,105753508,29,30,191.83287990787,HTTP_PROXY
192.168.220.171,10.200.7.7,2474,3128,112123742,2481,2797,65938.0686741618,HTTP_PROXY
192.168.32.114,10.200.7.6,50031,3128,103116214,4,22,68.2530877248849,HTTP_PROXY
10.200.7.5,192.168.81.57,3128,52901,117264813,169,127,1347.74444231621,HTTP_PROXY
172.217.29.69,10.200.7.195,443,54780,117398720,159,152,1327.19504948606,GOOGLE
10.200.7.199,172.217.29.34,60761,443,11555814,7,4,85.7576973807297,GOOGLE
192.168.72.124,10.200.7.9,51854,3128,110422357,325,650,21407.847687946,HTTP_PROXY
172.217.29.69,10.200.7.199,443,45828,95573592,18,13,24.0129093400612,GOOGLE
10.200.7.9,10.230.1.3,3128,50184,95773355,14,11,26.4478570266229,HTTP_PROXY
10.200.7.217,151.101.0.84,51076,443,110284856,57,69,704.575431462684,SSL
10.200.7.217,151.101.128.84,59728,443,91292428,34,34,465.7122275245,SSL
151.101.0.84,10.200.7.217,443,51180,86683019,65,69,880.772276747768,SSL
10.200.7.217,50.97.172.202,42789,443,1100431,15,12,11989.847614253,SSL
192.168.81.26,10.200.7.8,51611,3128,110612906,57,0,69.5398057799874,HTTP_PROXY
10.230.1.14,10.200.7.5,50514,3128,15089869,7,7,84.9576626543279,YOUTUBE
10.200.7.217,172.217.29.34,36727,443,372187,8,6,2248.86951989188,GOOGLE
10.200.7.199,179.1.4.207,59838,443,90121633,637,722,23975.2757254188,SSL
192.168.60.46,10.200.7.9,61334,3128,110857352,106,139,1788.98373830903,HTTP_PROXY
10.200.7.8,192.168.32.60,3128,61487,111324823,37,20,99.4207733885191,HTTP_PROXY
10.200.7.195,179.1.4.224,42157,443,18992962,7,4,43.279189417638,GOOGLE
192.168.29.16,10.200.7.5,50126,3128,82361818,10,12,71.3923046234846,HTTP_CONNECT
192.168.10.114,10.200.7.8,57163,3128,65812945,20,49,496.04222998986,HTTP_CONNECT
10.200.7.8,192.168.10.114,3128,57163,392,2,0,30612.2448979592,HTTP
10.200.7.217,23.92.189.243,55272,80,30220661,10,7,136.529111656426,HTTP
10.200.7.6,192.168.72.112,3128,49725,62629184,15,11,33.5466609304697,HTTP
172.217.29.35,10.200.7.199,443,35472,19352079,7,10,263.537576505346,GOOGLE
72.246.208.15,10.200.7.199,443,45826,12476910,6,9,462.614541581209,SSL
40.97.132.194,10.200.7.218,443,35862,80015592,31,26,114.652654197697,SSL
10.200.7.8,192.168.32.94,3128,55884,80067260,35,14,200.431487227114,HTTP_PROXY
10.230.1.12,10.200.7.4,53820,3128,119990920,6,6,24.8435464950181,HTTP_PROXY
192.168.60.76,10.200.7.4,51037,3128,119500662,4,5,14.5187480216637,GOOGLE
192.168.32.61,10.200.7.8,63080,3128,1282436,27,40,12416.2141424601,MICROSOFT
10.200.7.218,40.117.145.132,53098,443,972471,21,11,11572.5815988343,MICROSOFT
10.200.7.8,192.168.32.61,3128,63080,345,2,0,34782.6086956522,HTTP
10.200.7.6,192.168.72.103,3128,52474,80004256,6,3,7.19961698037664,HTTP_PROXY
10.200.7.6,192.168.150.18,3128,52035,114912300,408,118,2408.81959546541,HTTP_PROXY
10.230.1.12,10.200.7.7,52713,3128,102711665,12,0,5.88053946939717,HTTP_PROXY
192.168.10.131,10.200.7.7,61364,3128,8391,9,12,549874.86592778,WINDOWS_UPDATE
179.1.4.217,10.200.7.196,443,41482,69795274,106,72,1589.87842070797,SSL
172.217.20.67,10.200.7.218,80,56449,79053814,9,11,49.9659636915178,GOOGLE
192.168.42.13,10.200.7.8,50582,3128,94698579,54,127,316.79461631626,GMAIL
10.200.7.195,179.1.4.208,57035,443,30898112,10,8,138.487426027843,YOUTUBE
10.200.7.196,40.117.226.146,35609,443,60097123,5,5,91.3022075948627,SSL
10.200.7.196,169.55.69.156,49317,443,106093278,15,8,10.0383362648103,SSL
